user_id,prediction
3638,2858 260 480 2028 589 2571 1270 593 608 2762 110 1617 527 1265 2628 2997 858 318 356 296 2716 1240 1 1214 457
639,2858 593 1580 608 2396 1617 527 1265 2997 858 318 296 1240 1 2916 1259 780 541 34 50 1193 1127 919 1221 924
5454,1196 1210 589 2571 1270 1580 2762 110 2396 1197 1617 1097 1265 2628 2997 858 318 356 296 1 457 2916 2987 1259 1200
4725,1210 2028 608 110 2396 1617 527 1097 858 356 296 2716 1240 1 3578 2987 780 50 1221 2791 1036 912 1213 1136 1721
1019,2858 260 1210 480 1097 2628 1 2916 2987 1200 780 541 50 1193 1127 3175 924 2355 912 2000 1136 3114 1721 1968 1704
4622,2858 1196 260 480 2028 2571 1270 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
2536,2858 1196 260 1210 480 2028 589 2571 1270 608 1198 2762 110 1197 1617 527 1097 2628 2997 858 318 296 2716 1240 1
1117,260 2028 593 1198 110 318 1240 2916 2987 34 1193 919 1221 2355 912 2000 3114 1721 3793 3471 648 3418 1304 3481 3176
2773,260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 1197 1617 1097 1265 2628 858 318 296 2716 1240 1 457 2916
3078,1196 1210 480 2028 589 2571 1270 593 1580 608 2762 110 2396 1197 1617 527 1097 1265 2628 2997 356 296 2716 1240 1
210,2858 1196 260 1210 2028 589 2571 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
571,2858 1196 2028 1270 593 1198 110 2396 1197 527 1265 2628 2997 858 318 356 296 2716 1240 1 1214 3578 2987 1259 1200
3909,1196 260 1210 480 2028 589 2571 1270 593 1580 608 110 2396 1197 1617 527 1097 1265 2628 858 318 356 296 1240 1
2955,1196 1210 1198 110 2396 527 1097 2628 318 2716 457 1259 1200 780 541 34 919 1221 924 1387 2791 1291 912 1213 2000
2068,2858 2028 2571 608 110 2396 1197 1617 527 1097 1265 2997 318 296 1240 1214 2916 3578 1200 780 541 50 1193 3175 924
541,2028 1617 1265 2628 2997 858 356 2716 1240 457 3578 1259 34 50 919 1221 3175 924 1387 2791 1610 2355 1036 1291 912
1733,2858 260 608 110 2396 1197 1097 858 3578 1200 780 541 1221 1610 1291 912 2000 1136 1307 1721 1968 2797 2291 2174 590
92,1196 260 1210 2028 608 2396 1617 2628 858 356 296 1214 457 2916 1259 1200 541 50 1193 1221 924 1610 1036 912 1213
5682,589 1270 2396 1197 527 1097 2997 356 1 780 541 919 1387 2791 1610 2355 912 1136 3114 1307 1704 2599 2291 2174 3471
3951,2858 2028 1270 608 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 296 2716 1240 457 2916 3578 2987 780 541 34
467,1196 480 2028 589 2571 1270 1580 608 1198 2396 1617 1097 1265 2628 2997 858 356 296 2716 1240 1214 457 2916 3578 2987
2537,2858 2028 2762 110 2396 2628 296 2916 3578 2987 1259 1200 780 541 1193 1127 919 1610 2355 377 3114 1307 1721 1968 1704
1693,1196 260 480 1270 593 1580 1198 110 1197 2628 356 1240 1 1214 780 1193 1127 919 924 1387 2791 1291 1213 2000 377
331,1196 260 589 2571 608 1198 110 1197 527 1097 858 318 1 1214 457 3578 2987 1259 541 1127 1221 3175 924 1387 2791
1938,2858 2028 589 593 608 2396 1197 1617 527 1097 1265 2997 858 356 296 2716 1 457 3578 1259 1200 541 34 50 1193
1120,480 2997 457 3578 1259 541 34 1221 3175 924 1610 1213 377 32 2918 3418 1304 2406 39 3623 3408 908 1222 1219 1094
5763,1196 1210 480 589 608 2762 1617 356 1 457 3578 1259 541 50 924 1387 2791 1610 2355 3793 2174 648 590 2959 2683
1088,593 1197 527 1265 858 780 50 924 2791 2355 1036 912 1213 377 1136 3114 2797 1374 223 1225 3481 380 1220 3623 3751
3367,1196 260 1210 480 589 2571 1270 1198 110 2396 1197 1265 2628 2997 858 356 1240 1 1214 457 2916 2987 1200 780 541
5222,1196 1210 480 589 593 2762 110 527 858 2716 1240 1214 3578 1259 1200 541 34 1193 1127 1221 2355 1036 1213 1136 3114
5913,2858 1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 1197 1265 2628 858 318 296 2716 1240 1 1214 2916
3110,1196 1270 593 1617 1265 2628 318 356 296 2716 457 3578 1259 780 50 1193 919 1387 2791 2355 1291 1213 2000 377 3114
4639,2858 1196 260 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1617 527 1097 1265 2628 858 318 356 296 2716
1924,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 1197 1617 527 1097 2628 2997 858 318 356 296 2716
3284,1196 260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 2396 1097 1265 2628 2997 858 356 296 2716 1240 1 1214
2195,2858 260 2028 589 593 608 110 2396 1197 1617 527 1265 2997 858 318 296 2716 1240 1214 457 2916 3578 1259 1200 541
869,1210 1270 608 1197 1617 527 2628 2997 858 296 1259 1200 1221 1213 1136 3114 1704 3471 590 3418 1225 1584 1527 2406 1079
5021,2858 1196 480 2028 608 2762 110 2396 1197 1265 2628 2997 858 296 2716 1240 1 1214 457 3578 2987 1259 34 50 1221
4705,2858 1196 1210 480 589 1580 608 1197 1617 1265 2997 858 318 296 2716 1240 1214 457 2987 1200 541 50 1193 1127 1221
2398,2858 1196 260 1210 480 589 2571 1270 593 1580 608 1198 110 2396 1197 1617 1265 2628 2997 318 356 296 1240 1214 457
1140,2858 1196 480 593 1580 1198 2762 110 1617 527 1265 2628 858 356 2987 1259 780 34 50 1193 1221 3175 924 1387 2791
2392,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 296 1240
2718,2858 1196 260 1210 2028 589 2571 1270 593 608 1198 2762 110 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
720,589 1270 593 2762 2396 1097 1265 318 356 296 2716 1 1214 2916 2987 1200 780 541 34 50 1193 3175 924 2791 2000
2772,1196 480 1270 593 608 1198 110 2396 1197 1617 527 1097 1265 2628 858 318 356 296 1 457 3578 2987 1259 541 34
3652,2858 593 608 2762 110 2396 1617 527 1097 858 318 1240 457 3578 2987 1259 34 50 1193 919 1221 924 1387 2791 1610
2900,1210 1580 527 1097 2997 356 1240 1214 1200 34 50 1193 2791 912 1213 1136 1704 2599 3471 590 2683 1374 3418 1304 1394
3710,2858 1196 260 1210 480 2028 589 2571 593 608 1198 2762 110 2396 1617 527 1097 1265 2997 858 318 356 296 2716 1240
1789,1196 260 480 589 2571 1270 1580 1198 2396 1197 1617 1097 1265 2628 858 318 356 296 2716 1240 1 1214 457 2916 2987
2872,1210 480 2028 1270 1580 356 1214 2916 780 34 1193 1127 919 1610 2355 1213 2000 377 2797 2291 2174 3471 590 2959 1374
4611,260 589 1265 2997 858 318 296 2716 1 1214 3578 2987 1200 541 1193 1127 919 1221 3175 2791 2355 1036 1291 912 1213
195,2028 1198 1097 2716 1240 1214 1387 1610 1291 2000 1307 1721 1968 2599 3793 32 2174 2918 3418 1304 1394 39 1220 1079 3176
3720,2858 1196 260 1210 2028 2571 1270 593 1580 1198 110 527 1097 1265 2628 2997 318 2716 1240 1 1214 2916 3578 2987 1259
1369,2858 480 1580 2762 2628 858 318 356 1240 1 3578 2987 1193 1387 1610 2355 912 377 3114 1704 2599 2291 32 2174 648
5256,2858 480 1197 1617 1097 2997 318 296 1259 541 50 1221 3175 1610 2355 1291 912 2000 3114 1721 2599 3793 32 2959 1394
3072,2858 1196 260 1210 2028 589 2571 593 1580 608 1198 2762 110 1197 1097 2628 2997 858 318 2716 1240 1 1214 457 2916
2454,2858 2028 608 2762 2396 1197 1617 1097 1265 2628 2997 858 296 2716 1214 3578 1259 541 34 50 1193 1127 1221 924 1387
1261,1210 480 2028 593 1580 608 2396 1197 1617 527 1097 1265 2997 858 318 356 296 1240 1 457 2916 2987 1259 780 541
3056,2858 593 608 1198 1197 1617 1097 1265 2628 318 356 2716 3578 780 541 34 50 1193 924 1387 2791 1036 912 377 1136
5881,2858 260 480 1270 1198 110 2396 1197 1617 527 1097 2628 2997 858 1240 1 1214 3578 1259 1200 541 34 1193 1127 919
2444,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 2396 1197 1617 527 1265 2628 2997 858 318 356 296
4812,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 356
3967,260 1210 480 589 2571 1270 593 1580 1198 2762 2396 527 1265 2628 858 296 2716 1240 1214 457 2916 1200 780 541 50
5888,480 1580 1097 2997 2716 1240 1 1214 2916 3578 1200 780 541 1127 1221 3175 924 1387 1036 1307 1704 2599 3793 32 3471
6010,2858 260 480 589 593 608 1617 2628 2997 318 356 2716 2916 3578 2987 1200 541 1193 3175 924 1387 2791 2355 3114 1721
5448,2858 1210 480 2028 589 2571 593 1580 110 1197 1097 2628 2997 858 318 296 1240 1214 457 2916 3578 2987 1259 541 50
4217,260 1210 2028 1198 2762 110 1197 1617 527 1097 1265 2997 858 318 1240 1 1214 2916 1259 780 541 34 50 1193 1127
3861,1196 260 480 589 1270 1580 608 1198 1197 527 1097 1265 2628 2997 2716 1240 1 1214 457 2916 2987 1259 1200 780 541
3184,1196 260 1210 480 2028 589 2571 1270 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 858 318 356 2716 1240 1
4009,1196 260 480 589 2571 1270 1580 608 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 318 356 1240 1 457 2916 2987
4091,1196 260 480 2028 589 2571 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 858 318 356 296 2716 1240 1
2358,1196 260 1210 480 2028 589 2571 593 1580 608 1198 110 2396 1197 1617 1097 1265 2628 2997 858 356 296 2716 1240 1
5675,2858 480 1270 1580 1198 1197 2628 1240 2916 3578 2987 1259 50 2791 1610 2355 1291 377 1968 1704 3793 2291 2174 648 590
2186,2858 1270 593 608 2762 110 2396 1617 1097 1265 2997 318 356 296 2716 1 1214 2987 541 34 50 1193 3175 924 2791
3109,2858 1196 260 1210 480 2028 589 2571 1270 593 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
5241,1196 260 480 2028 589 593 1580 608 1198 2762 110 1617 858 356 296 2716 1240 1 1214 457 2916 3578 2987 1259 1200
752,1196 1197 1617 2628 1 2916 34 919 924 2791 912 2000 1136 3793 590 2683 1784 1527 588 2699 380 1923 2706 1393 2804
3138,2858 1196 260 480 2028 2571 593 608 1198 2396 1197 1617 1097 1265 2628 2997 356 296 2716 1240 1 457 2916 3578 2987
5085,1210 2028 589 2571 1270 1580 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 296 1240 1 1214 457 2916 3578 2987
4615,2858 260 480 589 1270 1580 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 858 318 356 296 2716 1240 1 1214 2987
3618,2858 1196 589 2571 1270 2396 1617 2628 3578 1200 541 1193 3175 1387 2791 1610 2355 912 3114 1721 1968 32 2959 2683 223
1984,260 480 589 593 1580 1198 2762 2396 1617 1265 356 2716 1 457 3578 1259 1200 34 1127 919 3175 2355 1036 3114 1307
792,2858 480 2028 593 1580 608 1198 2396 1617 527 1097 1265 2628 858 318 356 296 2716 1 457 2916 2987 1259 780 34
4887,1196 260 589 1270 1580 2762 1617 527 1265 858 356 296 1 1214 457 3578 1193 919 1221 924 1387 1610 912 1213 1136
4252,1196 260 480 2028 1270 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1
1899,480 1270 593 1580 1097 2628 318 296 3578 50 1193 1221 1387 912 1968 3793 2291 2959 2683 1394 1784 1225 3481 1527 2699
3067,1580 110 1265 858 1 1259 34 919 1221 924 1387 1610 1291 912 1213 2000 1136 1307 590 1374 3418 592 1394 1784 588
1930,2028 2571 1270 2762 110 2396 1617 1265 2628 858 296 457 1259 1200 541 34 50 1193 1127 919 1221 3175 924 1387 2355
1348,2858 260 480 2028 589 1270 593 608 1198 2762 110 1617 527 1265 2628 2997 858 318 356 296 2716 1240 1 1214 457
1837,260 2028 1265 318 2716 1 457 2916 1127 3175 2000 1968 1704 2599 32 2174 2959 2683 3418 1304 1394 3481 588 2699 2706
4747,260 1270 2396 1197 1617 527 1097 1265 858 318 356 2716 1240 1 457 2987 1259 780 541 34 50 1193 919 1221 3175
3156,2858 1196 260 1210 589 1270 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240
1737,260 2028 1270 1580 110 2396 1097 858 318 1214 2916 3578 1259 1200 541 50 1193 919 1221 924 1387 1291 912 1136 1307
1194,1210 589 1265 2628 318 2716 1 1214 3578 1200 541 1193 1127 1221 3175 1610 2355 1036 912 1136 3114 1307 3793 32 3471
3259,1210 593 1580 608 527 2628 296 2716 1240 457 1259 780 541 919 1221 1387 1036 912 1213 2000 3114 1968 2599 2797 32
2890,2858 2028 589 1270 593 608 2762 110 2396 527 1097 1265 2997 858 318 356 296 2716 1 1214 457 2987 1259 1200 34
1211,1196 480 2028 608 1198 2762 110 2396 1265 2628 2997 356 2716 1240 1127 919 1221 2791 1610 2355 1036 1291 912 2000 377
411,589 1270 1580 2628 1240 1214 2987 1200 780 541 50 1127 919 1610 2355 912 1213 377 1136 3114 1721 2797 3793 32 648
3823,2858 2028 593 2762 2396 1197 1265 2997 356 457 1200 34 1193 3175 924 2791 2355 912 377 1136 3114 1721 1968 1704 2599
2121,2858 1196 260 1210 2028 589 2571 1270 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 318 356 296 2716
352,2858 1196 480 2028 593 110 1097 1265 356 296 1 457 2916 2987 541 34 3175 1291 912 2000 377 3114 1307 1968 1704
4921,2858 1210 1580 2762 527 2628 318 356 2916 3578 1259 780 50 3175 2791 2000 377 3114 1721 1968 1704 2797 3793 2291 32
1094,2858 260 1210 480 2028 589 2571 1270 1580 608 1198 2396 1097 2628 2997 318 2716 457 2987 1259 1200 780 541 34 1221
5932,2858 1196 260 1210 2571 1270 593 1580 608 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 356 296 2716 1240
601,2028 2571 593 1580 110 527 1265 2997 858 318 356 296 1214 457 3578 1200 780 541 34 1127 919 1221 924 1387 2791
107,2858 1196 1210 480 2028 589 2571 1270 1580 110 1197 527 1097 1265 2628 2997 356 296 2716 1240 1 1214 457 2916 3578
4562,2858 1196 480 589 1270 593 1580 608 110 527 1097 2628 1240 1214 457 2916 3578 1259 1200 50 924 2791 1610 1291 912
319,1210 2028 1580 527 2628 356 1240 1 1200 541 34 50 924 2791 2000 1136 3114 2599 2797 32 2174 590 2683 1374 3418
4472,2858 1210 2028 608 1198 110 2396 1197 527 1097 1265 2628 2997 318 1 457 1259 1193 1387 2791 2355 1291 912 1136 3114
3189,2028 1270 593 1617 527 1097 2997 858 318 296 1259 1200 34 50 1193 1127 919 1221 3175 924 2791 912 1213 377 1136
3891,1196 260 1210 2028 589 1270 1198 110 2396 1197 527 1265 2628 2997 858 318 2716 1240 1 1214 457 2916 3578 2987 1259
1474,480 593 1580 608 1198 110 2396 1617 1097 1265 2628 858 356 296 1 457 2916 3578 2987 1259 1200 780 541 34 50
714,1196 2028 589 1580 2396 1197 527 1200 541 34 50 1193 1127 919 924 1387 1610 912 1136 1307 1968 2797 32 2174 3471
2646,2858 1196 260 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 2997 356 296 2716 1240 1 1214 457
5433,589 608 1198 2762 110 1197 527 858 2716 1 1214 1259 34 919 2791 2355 1291 912 1213 2000 3114 1307 2174 590 1304
267,1196 260 1210 480 589 2571 1270 593 1198 2396 1197 1097 1265 2628 858 2716 1240 1 1214 457 2916 3578 2987 1259 1200
2237,1196 1210 2571 593 1580 608 2762 2396 1617 1265 2628 356 296 1 2916 3578 2987 1200 780 541 34 50 919 1221 3175
3934,1196 260 2028 2571 593 1580 608 110 1197 527 2628 858 318 296 1 457 1259 1200 780 50 919 1221 1387 1610 1036
5643,1196 1198 1617 318 356 1214 1259 780 541 34 1127 1387 2355 377 1307 1721 3793 2918 1374 1304 1394 1784 588 380 2706
2156,2858 1196 2028 1270 608 2762 2396 1617 2628 356 2716 1214 457 2916 3578 2987 1200 541 34 50 1193 1127 919 1221 3175
524,1210 480 589 1580 2716 1214 2916 2987 1259 50 1127 3175 924 2791 2355 1213 2000 1136 3114 1968 1704 3793 590 1374 1573
3717,1580 110 1265 2997 356 780 919 3175 924 2791 2000 2599 2797 3793 2291 2174 590 2959 2918 2683 1374 3418 592 223 588
5519,2858 480 2028 589 593 1580 608 2762 110 1617 527 1265 2628 2997 858 318 296 1240 457 2916 3578 1259 34 50 1193
2873,2858 1270 1617 2628 2997 858 296 2716 1240 2916 3578 1259 780 541 50 1193 1221 924 2791 1610 2355 1291 912 1213 2000
2063,1210 480 589 593 1197 2997 3578 34 3175 2791 1610 912 1213 3114 1307 1721 1704 2174 2959 2683 3418 1304 1394 588 39
4258,1210 2028 1270 608 2762 527 1265 318 1214 457 2916 2987 1259 1200 780 541 1193 919 1221 924 1387 1610 2355 1036 1213
4536,2858 1210 480 589 1270 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 318 2716 1214 457 2916 3578 2987 1259
6039,2858 1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 1617 527 1097 2628 2997 318 356 296 2716 1240 1
3074,1196 480 2571 1270 2762 1097 2997 356 2716 1240 1 457 2916 2987 1259 1200 780 541 34 1193 1127 1221 3175 924 1387
5074,589 2571 608 1198 110 1197 1617 2628 2997 2716 1240 1214 457 2987 1200 541 1193 919 924 1387 2355 1036 1291 3114 1968
5791,2858 1196 260 2028 589 2571 1580 1198 110 2396 1197 1097 2628 356 2716 1240 1 1214 457 2916 3578 1200 780 541 34
3576,2858 1210 2571 593 2762 110 1617 527 2997 858 318 356 296 1 3578 1259 780 50 1193 919 3175 1213 1136 1721 1968
2240,2028 1580 2396 1617 527 1265 2997 858 318 356 296 2716 1 2916 3578 2987 780 541 34 50 1193 1221 3175 1387 2355
2848,2858 480 2028 589 1270 1580 2762 2396 1197 1617 527 1097 2997 858 318 296 2716 2987 1259 1200 780 541 50 1221 2791
1755,1210 480 2571 1580 2762 110 527 1097 1265 2628 858 356 296 1240 1214 2916 3578 1259 1200 780 541 34 50 1193 1127
1969,1210 2028 1270 608 2396 1097 2997 318 457 2916 1200 50 1193 1127 1221 3175 924 1387 1610 1036 912 3114 1721 1704 2599
1206,2858 2028 589 1270 593 608 1198 2762 110 2396 1197 1617 527 1265 2997 858 318 356 296 2716 1 1214 457 2916 3578
5120,2858 2028 2571 1270 110 1197 527 1097 2997 318 296 2716 2916 3578 1200 780 34 1193 1127 919 1221 3175 924 1387 2791
846,2028 1580 110 2396 1197 1617 527 2628 2997 318 356 1 2916 2987 780 34 1127 3175 924 1387 1610 2355 912 377 3114
2176,2858 260 480 589 1580 1198 110 2396 1617 1097 1265 2628 356 2716 1240 1 457 2916 3578 2987 1259 1200 780 1127 919
2153,1210 2028 589 1270 593 2762 110 2396 527 1097 318 1240 1214 2916 3578 1259 1200 34 50 1127 924 1387 2355 1036 912
3353,480 2762 2396 1617 1097 1265 2997 318 356 2716 457 2916 3578 2987 1259 541 50 1193 919 1221 924 2791 1610 1291 912
4162,2858 1196 260 1210 480 2028 589 2571 1270 1580 1198 1197 1617 527 1097 1265 2628 858 318 356 2716 1240 1 1214 457
1809,1196 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 858 318 356 296 1240 1
531,260 2762 318 1214 1200 541 1221 924 1387 2791 1036 912 377 1136 3471 590 1374 592 1304 1225 1584 3481 1527 588 750
3587,2858 1196 260 1210 480 2028 2571 1270 593 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
5463,2858 1196 1210 480 589 2571 1270 593 1580 608 1198 110 2396 1617 1265 2628 2997 858 356 296 2716 1240 457 2916 2987
4089,480 593 2396 1127 919 3175 924 1387 2791 912 2000 377 1136 3114 1721 3793 3471 2683 1304 1784 750 3176 908 21 1230
4473,2858 1196 2028 589 2571 1270 1580 608 110 2396 1197 2628 356 296 1240 1 1214 2916 2987 1259 1200 780 1193 1127 919
3900,1196 1580 1198 2396 1617 1097 2628 2997 318 356 1214 3578 2987 1200 541 34 1193 1127 1221 3175 924 1387 2791 1610 2355
977,2858 1210 480 2028 589 2571 1270 1580 608 1198 2396 1617 1265 2997 318 356 1 1214 457 3578 2987 780 34 50 1193
984,527 318 2987 780 2000 377 1136 1307 1968 32 2174 2683 3418 1304 223 1784 1225 3481 588 380 2706 2406 2804 750 1079
3179,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
1087,589 2571 1265 318 2916 541 34 1193 3114 1307 1704 2599 2797 3793 2291 2174 648 2683 3418 1394 1784 1573 1584 1527 2699
5567,2858 260 1210 480 2028 589 2571 593 1580 1198 2762 110 1197 527 1265 2628 2997 318 1240 1 1214 457 2916 3578 1259
5239,1196 260 1210 480 593 1198 2762 110 1197 527 1265 2628 2997 356 1214 457 2916 3578 1259 1200 780 50 919 1221 3175
5583,260 1210 480 2028 2571 1270 593 1580 608 1617 527 1097 2628 2997 296 2916 1259 780 541 50 1193 919 1221 3175 924
509,1196 260 1210 1270 1198 527 356 296 2716 2916 780 541 919 3175 2791 1136 3114 1307 1968 2174 590 2918 3418 1304 1394
1449,2858 1210 2028 2571 608 858 1 2987 1193 3175 2791 1036 1136 1721 2599 3793 648 592 1304 3481 588 2699 1923 1220 3176
1038,2858 1210 480 2028 589 2571 1270 1580 608 1198 2762 110 1197 1617 1097 2628 2997 858 318 296 2716 1240 1 1214 457
3519,2028 2571 1198 2396 1617 527 1 457 3578 1259 1200 541 34 1193 919 3175 924 2791 2355 1291 1213 1136 1307 1721 32
1994,260 1210 480 2028 2571 1270 593 1580 1198 2762 2396 1197 1617 1097 2628 858 318 356 296 2716 1240 1 1214 3578 2987
4732,1210 589 110 1265 2997 318 1214 457 2916 1259 1200 541 1193 1387 2791 1610 1136 1307 1721 1968 1704 2797 3793 2291 2174
1599,1210 480 2028 2396 1197 1617 2997 858 356 1 1214 457 3578 780 541 50 2355 1036 912 1213 32 648 2959 3418 1304
4948,2858 1196 1210 480 593 1580 2762 110 2396 1197 1265 2628 2997 1 2916 3578 780 50 3175 924 1387 2791 2355 1291 1213
1552,260 1210 480 1198 2762 527 858 2716 1240 1214 3578 2987 1200 541 1193 1127 919 1221 924 1387 2791 1610 1036 1291 912
1587,593 1580 1198 2762 1197 1617 527 2628 858 318 296 2716 1240 1214 457 2916 3578 2987 1200 541 34 1127 919 1221 1610
4094,260 1270 2762 110 2396 1197 527 1097 2628 2997 858 356 296 2716 1240 1 1214 2987 541 1193 1127 3175 924 1387 912
875,2858 1196 1210 480 2028 589 1270 593 1580 608 1198 2762 110 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
1632,1196 589 593 608 1198 356 2916 2987 34 3175 2355 1036 2000 377 3114 1307 1704 2599 2797 3793 648 2959 2918 2683 3418
5900,1196 260 1210 480 2028 589 2571 1270 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2997 318 356 296 2716 1240 1
1783,2858 1196 260 1210 480 2028 589 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356 296
1774,1196 260 1210 480 2028 2571 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
